direct_visual,annotation_index,cue,associations,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,score,num_associations
0,51,male,"[""witness"", ""laboratory"", ""dad""]",358010RM5FF63EIF8ENIUQ9ATONXVM,A382S0KJMW3K9S,36QZ6V1589ZW8Y9MJC2OACU7GKZUSZ,Submitted,2022-05-25 03:10:19+03:00,random_10_12_candidates_1677,"[""witness.jpg"", ""laboratory.jpg"", ""dad.jpg""]","[""witness.jpg"", ""laboratory.jpg"", ""dad.jpg""]",50,80,human,male,"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",80,3
0,52,restaurant,"[""biscuit"", ""seafood""]",3HMVI3QICKEFH7SR6WPV6G937RU1YU,A1HKYY6XI2OHO1,36QZ6V1589ZW8Y9MJC2OACU7GKZUSZ,Submitted,2022-05-25 07:03:31+03:00,random_10_12_candidates_1677,"[""biscuit.jpg"", ""seafood.jpg""]","[""itunes.jpg"", ""poker.jpg""]",67,67,restaurant,play,"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",67,2
0,53,play,"[""itunes"", ""poker""]",3HMVI3QICKEFH7SR6WPV6G937RU1YU,A1HKYY6XI2OHO1,36QZ6V1589ZW8Y9MJC2OACU7GKZUSZ,Submitted,2022-05-25 07:03:31+03:00,random_10_12_candidates_1677,"[""biscuit.jpg"", ""seafood.jpg""]","[""itunes.jpg"", ""poker.jpg""]",67,67,restaurant,play,"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",67,2
0,54,defined,"[""magazine"", ""dictionary""]",31T4R4OBOT2GPQ6OZKOFAZ8X6OWC7B,A1HKYY6XI2OHO1,3BDORL6HKKZOLPS9IWHJQW35NI9CRJ,Submitted,2022-05-25 04:14:29+03:00,random_10_12_candidates_1222,"[""magazine.jpg"", ""dictionary.jpg""]","[""railroad.jpg"", ""picture.jpg""]",100,67,defined,sepia,"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",100,2
1,55,sepia,"[""railroad"", ""picture""]",31T4R4OBOT2GPQ6OZKOFAZ8X6OWC7B,A1HKYY6XI2OHO1,3BDORL6HKKZOLPS9IWHJQW35NI9CRJ,Submitted,2022-05-25 04:14:29+03:00,random_10_12_candidates_1222,"[""magazine.jpg"", ""dictionary.jpg""]","[""railroad.jpg"", ""picture.jpg""]",100,67,defined,sepia,"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",67,2
1,56,bundle,"[""snack"", ""log""]",3VZLGYJEYMWNCYNP9BCLFWM6I7BXZL,A3RTW9UWYKSNWX,3BDORL6HKKZOLPS9IWHJQW35NI9CRJ,Submitted,2022-05-26 11:39:36+03:00,random_10_12_candidates_1222,"[""snack.jpg"", ""log.jpg""]","[""snack.jpg"", ""scale.jpg""]",0,0,bundle,diet,"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",0,2
0,57,diet,"[""snack"", ""scale""]",3VZLGYJEYMWNCYNP9BCLFWM6I7BXZL,A3RTW9UWYKSNWX,3BDORL6HKKZOLPS9IWHJQW35NI9CRJ,Submitted,2022-05-26 11:39:36+03:00,random_10_12_candidates_1222,"[""snack.jpg"", ""log.jpg""]","[""snack.jpg"", ""scale.jpg""]",0,0,bundle,diet,"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",0,2
0,58,male,"[""magazine"", ""grease"", ""outdoors""]",392CY0QWG2DAJ6A5PWMUIQMITZJ4IV,A382S0KJMW3K9S,3BDORL6HKKZOLPS9IWHJQW35NI9CRJ,Submitted,2022-05-26 13:51:31+03:00,random_10_12_candidates_1222,"[""magazine.jpg"", ""grease.jpg"", ""outdoors.jpg""]","[""magazine.jpg"", ""grease.jpg"", ""outdoors.jpg""]",80,50,male,clothes,"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",80,3
1,59,clothes,"[""magazine"", ""grease"", ""outdoors""]",392CY0QWG2DAJ6A5PWMUIQMITZJ4IV,A382S0KJMW3K9S,3BDORL6HKKZOLPS9IWHJQW35NI9CRJ,Submitted,2022-05-26 13:51:31+03:00,random_10_12_candidates_1222,"[""magazine.jpg"", ""grease.jpg"", ""outdoors.jpg""]","[""magazine.jpg"", ""grease.jpg"", ""outdoors.jpg""]",80,50,male,clothes,"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",50,3
0,60,fresh,"[""leaf"", ""punch""]",3D8YOU6S9F6T7K9J214NYRU7ID66U3,A16184N1RO5OJV,3ZUE82NE0ANP6WXNAP1K7LT3U3DF8L,Submitted,2022-05-25 01:20:44+03:00,random_10_12_candidates_424,"[""leaf.jpg"", ""punch.jpg""]","[""whiskers.jpg"", ""gel.jpg"", ""tear.jpg""]",67,50,fresh,hair,"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",67,2
1,61,hair,"[""whiskers"", ""gel"", ""tear""]",3D8YOU6S9F6T7K9J214NYRU7ID66U3,A16184N1RO5OJV,3ZUE82NE0ANP6WXNAP1K7LT3U3DF8L,Submitted,2022-05-25 01:20:44+03:00,random_10_12_candidates_424,"[""leaf.jpg"", ""punch.jpg""]","[""whiskers.jpg"", ""gel.jpg"", ""tear.jpg""]",67,50,fresh,hair,"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",50,3
0,62,painful,"[""diarrhea"", ""tear""]",3G0WWMR1UW69MC8UK96ZQ1J4AI2QN5,A1HKYY6XI2OHO1,3ZUE82NE0ANP6WXNAP1K7LT3U3DF8L,Submitted,2022-05-25 04:25:43+03:00,random_10_12_candidates_424,"[""diarrhea.jpg"", ""tear.jpg""]","[""leaf.jpg"", ""diarrhea.jpg""]",67,67,painful,ruffage,"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",67,2
0,63,ruffage,"[""leaf"", ""diarrhea""]",3G0WWMR1UW69MC8UK96ZQ1J4AI2QN5,A1HKYY6XI2OHO1,3ZUE82NE0ANP6WXNAP1K7LT3U3DF8L,Submitted,2022-05-25 04:25:43+03:00,random_10_12_candidates_424,"[""diarrhea.jpg"", ""tear.jpg""]","[""leaf.jpg"", ""diarrhea.jpg""]",67,67,painful,ruffage,"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",67,2
0,64,toilet,"[""valve"", ""diarrhea""]",33FOTY3KEN72E4RMA4769PHK4A91CX,A3RTW9UWYKSNWX,3ZUE82NE0ANP6WXNAP1K7LT3U3DF8L,Submitted,2022-05-26 11:26:17+03:00,random_10_12_candidates_424,"[""valve.jpg"", ""diarrhea.jpg""]","[""leaf.jpg"", ""punch.jpg""]",67,0,toilet,mojito,"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",67,2
0,65,mojito,"[""leaf"", ""punch""]",33FOTY3KEN72E4RMA4769PHK4A91CX,A3RTW9UWYKSNWX,3ZUE82NE0ANP6WXNAP1K7LT3U3DF8L,Submitted,2022-05-26 11:26:17+03:00,random_10_12_candidates_424,"[""valve.jpg"", ""diarrhea.jpg""]","[""leaf.jpg"", ""punch.jpg""]",67,0,toilet,mojito,"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",0,2
0,66,dirty,"[""adult"", ""squash""]",37WLF8U1WQCF4O478N0LS4L9HNDK6S,A1HKYY6XI2OHO1,36U4VBVNQOZK7J994N2JK2PBUIGURB,Submitted,2022-05-25 08:54:36+03:00,random_10_12_candidates_888,"[""adult.jpg"", ""squash.jpg""]","[""aquarium.jpg"", ""sand.jpg""]",100,67,dirty,sharks,"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",100,2
0,67,sharks,"[""aquarium"", ""sand""]",37WLF8U1WQCF4O478N0LS4L9HNDK6S,A1HKYY6XI2OHO1,36U4VBVNQOZK7J994N2JK2PBUIGURB,Submitted,2022-05-25 08:54:36+03:00,random_10_12_candidates_888,"[""adult.jpg"", ""squash.jpg""]","[""aquarium.jpg"", ""sand.jpg""]",100,67,dirty,sharks,"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",67,2
0,68,adult,"[""adult"", ""badge"", ""standing""]",3X1FV8S5JYDVHSNPJ4NE649FR4FGVE,A16184N1RO5OJV,36U4VBVNQOZK7J994N2JK2PBUIGURB,Submitted,2022-05-26 01:29:48+03:00,random_10_12_candidates_888,"[""adult.jpg"", ""badge.jpg"", ""standing.jpg""]","[""adult.jpg"", ""badge.jpg""]",100,100,adult,warning,"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",100,3
0,69,warning,"[""adult"", ""badge""]",3X1FV8S5JYDVHSNPJ4NE649FR4FGVE,A16184N1RO5OJV,36U4VBVNQOZK7J994N2JK2PBUIGURB,Submitted,2022-05-26 01:29:48+03:00,random_10_12_candidates_888,"[""adult.jpg"", ""badge.jpg"", ""standing.jpg""]","[""adult.jpg"", ""badge.jpg""]",100,100,adult,warning,"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",100,2
0,70,death,"[""chief"", ""sand""]",3R3YRB5GRGPUUMLMSELZEWWTF3LAU1,A3RTW9UWYKSNWX,36U4VBVNQOZK7J994N2JK2PBUIGURB,Submitted,2022-05-26 11:14:27+03:00,random_10_12_candidates_888,"[""chief.jpg"", ""sand.jpg""]","[""badge.jpg"", ""handshake.jpg""]",100,67,death,justice,"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",100,2
0,71,justice,"[""badge"", ""handshake""]",3R3YRB5GRGPUUMLMSELZEWWTF3LAU1,A3RTW9UWYKSNWX,36U4VBVNQOZK7J994N2JK2PBUIGURB,Submitted,2022-05-26 11:14:27+03:00,random_10_12_candidates_888,"[""chief.jpg"", ""sand.jpg""]","[""badge.jpg"", ""handshake.jpg""]",100,67,death,justice,"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",67,2
0,72,career,"[""pilot"", ""karate""]",3DBQWDE4Y7KKTQPW0HIWSQODFNXN5A,A1HKYY6XI2OHO1,3SU800BH86EKVIU9R8DJFCF6YWEUQA,Submitted,2022-05-25 07:22:44+03:00,random_10_12_candidates_288,"[""pilot.jpg"", ""karate.jpg""]","[""lamb.jpg"", ""gravy.jpg""]",67,100,career,salt,"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",67,2
0,73,salt,"[""lamb"", ""gravy""]",3DBQWDE4Y7KKTQPW0HIWSQODFNXN5A,A1HKYY6XI2OHO1,3SU800BH86EKVIU9R8DJFCF6YWEUQA,Submitted,2022-05-25 07:22:44+03:00,random_10_12_candidates_288,"[""pilot.jpg"", ""karate.jpg""]","[""lamb.jpg"", ""gravy.jpg""]",67,100,career,salt,"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",100,2
0,74,clothes,"[""pilot"", ""karate""]",3NAPMVF0ZX13R8EM2RZ9YMZBV2V27F,A382S0KJMW3K9S,3SU800BH86EKVIU9R8DJFCF6YWEUQA,Submitted,2022-05-26 00:31:31+03:00,random_10_12_candidates_288,"[""pilot.jpg"", ""karate.jpg""]","[""pilot.jpg"", ""karate.jpg""]",100,67,clothes,outfit,"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",100,2
1,75,outfit,"[""pilot"", ""karate""]",3NAPMVF0ZX13R8EM2RZ9YMZBV2V27F,A382S0KJMW3K9S,3SU800BH86EKVIU9R8DJFCF6YWEUQA,Submitted,2022-05-26 00:31:31+03:00,random_10_12_candidates_288,"[""pilot.jpg"", ""karate.jpg""]","[""pilot.jpg"", ""karate.jpg""]",100,67,clothes,outfit,"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",67,2
0,76,cook,"[""lamb"", ""kitchen"", ""gravy""]",33PPUNGG39R3F21D0C6TQE0IHOUZRR,A16184N1RO5OJV,3SU800BH86EKVIU9R8DJFCF6YWEUQA,Submitted,2022-05-26 01:18:16+03:00,random_10_12_candidates_288,"[""lamb.jpg"", ""kitchen.jpg"", ""gravy.jpg""]","[""pilot.jpg"", ""karate.jpg""]",50,100,cook,loud,"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",50,3
0,77,loud,"[""pilot"", ""karate""]",33PPUNGG39R3F21D0C6TQE0IHOUZRR,A16184N1RO5OJV,3SU800BH86EKVIU9R8DJFCF6YWEUQA,Submitted,2022-05-26 01:18:16+03:00,random_10_12_candidates_288,"[""lamb.jpg"", ""kitchen.jpg"", ""gravy.jpg""]","[""pilot.jpg"", ""karate.jpg""]",50,100,cook,loud,"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",100,2
1,78,direction,"[""compass"", ""arrow""]",31Z0PCVWUL1XB78ZL6J5Z981VBCT7U,A1HKYY6XI2OHO1,3MIVREZQVHK6SMPXXU9H9P68W5GKQ3,Submitted,2022-05-25 07:08:41+03:00,random_10_12_candidates_847,"[""compass.jpg"", ""arrow.jpg""]","[""office.jpg"", ""gymnastics.jpg""]",0,67,direction,bend,"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",0,2
0,79,bend,"[""office"", ""gymnastics""]",31Z0PCVWUL1XB78ZL6J5Z981VBCT7U,A1HKYY6XI2OHO1,3MIVREZQVHK6SMPXXU9H9P68W5GKQ3,Submitted,2022-05-25 07:08:41+03:00,random_10_12_candidates_847,"[""compass.jpg"", ""arrow.jpg""]","[""office.jpg"", ""gymnastics.jpg""]",0,67,direction,bend,"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",67,2
1,80,point,"[""compass"", ""arrow""]",3ERET4BTVNV2M7656U3XCECB7U49KN,A3RTW9UWYKSNWX,3MIVREZQVHK6SMPXXU9H9P68W5GKQ3,Submitted,2022-05-26 11:06:48+03:00,random_10_12_candidates_847,"[""compass.jpg"", ""arrow.jpg""]","[""liver.jpg"", ""parsley.jpg""]",0,67,point,stomach,"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",0,2
1,81,stomach,"[""liver"", ""parsley""]",3ERET4BTVNV2M7656U3XCECB7U49KN,A3RTW9UWYKSNWX,3MIVREZQVHK6SMPXXU9H9P68W5GKQ3,Submitted,2022-05-26 11:06:48+03:00,random_10_12_candidates_847,"[""compass.jpg"", ""arrow.jpg""]","[""liver.jpg"", ""parsley.jpg""]",0,67,point,stomach,"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",67,2
1,82,interior,"[""office"", ""teepee""]",3MAOD8E57RWTV9966N1RK9FX8TGNX7,A382S0KJMW3K9S,3MIVREZQVHK6SMPXXU9H9P68W5GKQ3,Submitted,2022-05-26 13:42:39+03:00,random_10_12_candidates_847,"[""office.jpg"", ""teepee.jpg""]","[""office.jpg"", ""teepee.jpg""]",67,67,interior,room,"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",67,2
1,83,room,"[""office"", ""teepee""]",3MAOD8E57RWTV9966N1RK9FX8TGNX7,A382S0KJMW3K9S,3MIVREZQVHK6SMPXXU9H9P68W5GKQ3,Submitted,2022-05-26 13:42:39+03:00,random_10_12_candidates_847,"[""office.jpg"", ""teepee.jpg""]","[""office.jpg"", ""teepee.jpg""]",67,67,interior,room,"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",67,2
0,84,journey,"[""luggage"", ""hobbit""]",37XITHEISXVQ79Q38YMLFGZX81IRCK,A1HKYY6XI2OHO1,3H6W48L9F4BCNAIZMVDVXVATEG3PWD,Submitted,2022-05-25 09:00:54+03:00,random_10_12_candidates_1314,"[""luggage.jpg"", ""hobbit.jpg""]","[""olympics.jpg"", ""group.jpg""]",67,0,journey,interlinked,"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",67,2
0,85,interlinked,"[""olympics"", ""group""]",37XITHEISXVQ79Q38YMLFGZX81IRCK,A1HKYY6XI2OHO1,3H6W48L9F4BCNAIZMVDVXVATEG3PWD,Submitted,2022-05-25 09:00:54+03:00,random_10_12_candidates_1314,"[""luggage.jpg"", ""hobbit.jpg""]","[""olympics.jpg"", ""group.jpg""]",67,0,journey,interlinked,"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",0,2
0,86,fly,"[""luggage"", ""helicopter""]",3SKEMFQBZ4R282NV12XJCIH0NJ5K8I,A382S0KJMW3K9S,3H6W48L9F4BCNAIZMVDVXVATEG3PWD,Submitted,2022-05-25 15:10:19+03:00,random_10_12_candidates_1314,"[""luggage.jpg"", ""helicopter.jpg""]","[""nights.jpg"", ""hobbit.jpg"", ""daughter.jpg""]",100,80,fly,male,"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",100,2
1,87,male,"[""nights"", ""hobbit"", ""daughter""]",3SKEMFQBZ4R282NV12XJCIH0NJ5K8I,A382S0KJMW3K9S,3H6W48L9F4BCNAIZMVDVXVATEG3PWD,Submitted,2022-05-25 15:10:19+03:00,random_10_12_candidates_1314,"[""luggage.jpg"", ""helicopter.jpg""]","[""nights.jpg"", ""hobbit.jpg"", ""daughter.jpg""]",100,80,fly,male,"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",80,3
0,88,pieces,"[""olympics"", ""group""]",39L1G8WVWRDE14V3HBW5GMDQYXY313,A3RTW9UWYKSNWX,3H6W48L9F4BCNAIZMVDVXVATEG3PWD,Submitted,2022-05-26 11:44:02+03:00,random_10_12_candidates_1314,"[""olympics.jpg"", ""group.jpg""]","[""luggage.jpg"", ""helicopter.jpg""]",100,67,pieces,plane,"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",100,2
0,89,plane,"[""luggage"", ""helicopter""]",39L1G8WVWRDE14V3HBW5GMDQYXY313,A3RTW9UWYKSNWX,3H6W48L9F4BCNAIZMVDVXVATEG3PWD,Submitted,2022-05-26 11:44:02+03:00,random_10_12_candidates_1314,"[""olympics.jpg"", ""group.jpg""]","[""luggage.jpg"", ""helicopter.jpg""]",100,67,pieces,plane,"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",67,2
0,90,pond,"[""ocean"", ""goose"", ""shore""]",3SBEHTYCWOPQHDOPE3A1YFQPNSRIYM,A2QX3YJXAAHHVV,3MVY4USGB69RZ7EMPVDAR96WMPCSIP,Submitted,2022-05-25 04:50:29+03:00,random_10_12_candidates_895,"[""ocean.jpg"", ""goose.jpg"", ""shore.jpg""]","[""ocean.jpg"", ""vodka.jpg"", ""shore.jpg""]",80,80,pond,drink,"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",80,3
0,91,drink,"[""ocean"", ""vodka"", ""shore""]",3SBEHTYCWOPQHDOPE3A1YFQPNSRIYM,A2QX3YJXAAHHVV,3MVY4USGB69RZ7EMPVDAR96WMPCSIP,Submitted,2022-05-25 04:50:29+03:00,random_10_12_candidates_895,"[""ocean.jpg"", ""goose.jpg"", ""shore.jpg""]","[""ocean.jpg"", ""vodka.jpg"", ""shore.jpg""]",80,80,pond,drink,"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",80,3
0,92,simple,"[""spades"", ""wink""]",3QBD8R3Z225KFSL8NRZZ2NI440W4ON,A1HKYY6XI2OHO1,3MVY4USGB69RZ7EMPVDAR96WMPCSIP,Submitted,2022-05-25 05:46:01+03:00,random_10_12_candidates_895,"[""spades.jpg"", ""wink.jpg""]","[""mother.jpg"", ""vodka.jpg""]",67,67,simple,toxic,"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",67,2
0,93,toxic,"[""mother"", ""vodka""]",3QBD8R3Z225KFSL8NRZZ2NI440W4ON,A1HKYY6XI2OHO1,3MVY4USGB69RZ7EMPVDAR96WMPCSIP,Submitted,2022-05-25 05:46:01+03:00,random_10_12_candidates_895,"[""spades.jpg"", ""wink.jpg""]","[""mother.jpg"", ""vodka.jpg""]",67,67,simple,toxic,"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",67,2
0,94,injury,"[""mother"", ""boxing""]",3WAKVUDHUX2CBKNOLB9F45U3EWGU7X,A3RTW9UWYKSNWX,3MVY4USGB69RZ7EMPVDAR96WMPCSIP,Submitted,2022-05-26 11:28:43+03:00,random_10_12_candidates_895,"[""mother.jpg"", ""boxing.jpg""]","[""anteater.jpg"", ""goose.jpg""]",100,100,injury,untamed,"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",100,2
0,95,untamed,"[""anteater"", ""goose""]",3WAKVUDHUX2CBKNOLB9F45U3EWGU7X,A3RTW9UWYKSNWX,3MVY4USGB69RZ7EMPVDAR96WMPCSIP,Submitted,2022-05-26 11:28:43+03:00,random_10_12_candidates_895,"[""mother.jpg"", ""boxing.jpg""]","[""anteater.jpg"", ""goose.jpg""]",100,100,injury,untamed,"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",100,2
0,96,digest,"[""eating"", ""colon""]",3Z4XG4ZF49D8S2M20LC82CP2IQI8XO,A16184N1RO5OJV,3MG8450X2OWZV6TURVYUF7PWT0SUPJ,Submitted,2022-05-25 02:09:22+03:00,random_10_12_candidates_518,"[""eating.jpg"", ""colon.jpg""]","[""net.jpg"", ""referee.jpg""]",100,67,digest,soccer,"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",100,2
1,97,soccer,"[""net"", ""referee""]",3Z4XG4ZF49D8S2M20LC82CP2IQI8XO,A16184N1RO5OJV,3MG8450X2OWZV6TURVYUF7PWT0SUPJ,Submitted,2022-05-25 02:09:22+03:00,random_10_12_candidates_518,"[""eating.jpg"", ""colon.jpg""]","[""net.jpg"", ""referee.jpg""]",100,67,digest,soccer,"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",67,2
0,98,referees,"[""baseball"", ""referee""]",3UN61F00HXB58OHOTOZD1ATNFJ7R5K,A1HKYY6XI2OHO1,3MG8450X2OWZV6TURVYUF7PWT0SUPJ,Submitted,2022-05-25 05:09:03+03:00,random_10_12_candidates_518,"[""baseball.jpg"", ""referee.jpg""]","[""colon.jpg"", ""birth control.jpg""]",67,67,referees,treatment,"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",67,2
0,99,treatment,"[""colon"", ""birth control""]",3UN61F00HXB58OHOTOZD1ATNFJ7R5K,A1HKYY6XI2OHO1,3MG8450X2OWZV6TURVYUF7PWT0SUPJ,Submitted,2022-05-25 05:09:03+03:00,random_10_12_candidates_518,"[""baseball.jpg"", ""referee.jpg""]","[""colon.jpg"", ""birth control.jpg""]",67,67,referees,treatment,"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",67,2
0,100,jersey,"[""baseball"", ""referee""]",3LUY3GC630MZJFFS4PALUZ746947PI,A382S0KJMW3K9S,3MG8450X2OWZV6TURVYUF7PWT0SUPJ,Submitted,2022-05-25 14:52:33+03:00,random_10_12_candidates_518,"[""baseball.jpg"", ""referee.jpg""]","[""baseball.jpg"", ""colon.jpg"", ""referee.jpg"", ""uncle.jpg""]",100,86,jersey,male,"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",100,2
1,101,male,"[""baseball"", ""colon"", ""referee"", ""uncle""]",3LUY3GC630MZJFFS4PALUZ746947PI,A382S0KJMW3K9S,3MG8450X2OWZV6TURVYUF7PWT0SUPJ,Submitted,2022-05-25 14:52:33+03:00,random_10_12_candidates_518,"[""baseball.jpg"", ""referee.jpg""]","[""baseball.jpg"", ""colon.jpg"", ""referee.jpg"", ""uncle.jpg""]",100,86,jersey,male,"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",86,4
